,lexicon,neighborhood_size,num_homophones,num_phones,num_sylls_est,prob,surprisal,word,mode
0,1,1,0,6,3,-4.685614489295483,4.685614489295483,mVD@lI,neutral
1,1,0,0,16,6,-9.414699504147794,9.414699504147794,sprEs@bIlIt@r1SH,neutral
2,1,1,0,6,3,-6.3101747914901285,6.3101747914901285,kI{nIk,neutral
3,1,0,0,11,4,-5.822339244474286,5.822339244474286,n{SH@lIstIk,neutral
4,1,6,3,5,1,-4.714067851767043,4.714067851767043,trEnd,neutral
5,1,1,0,9,3,-5.155698621924333,5.155698621924333,dIstIk1SH,neutral
6,1,1,0,5,2,-6.260282181946132,6.260282181946132,TInl1,neutral
7,1,0,0,8,4,-6.318146458864265,6.318146458864265,Inl$fUlI,neutral
8,1,2,2,7,3,-4.926853728192175,4.926853728192175,fItfUlI,neutral
9,1,7,3,5,2,-4.196222596519907,4.196222596519907,pQkIt,neutral
10,1,2,0,7,2,-4.927834279059007,4.927834279059007,s6ndnIs,neutral
11,1,1,1,5,2,-5.19239483037678,5.19239483037678,ElfIk,neutral
12,1,1,0,7,3,-5.623299631983653,5.623299631983653,Int7r7l,neutral
13,1,2,1,6,2,-4.8688585681217456,4.8688585681217456,Inl2tH,neutral
14,1,3,0,5,2,-5.242364027244609,5.242364027244609,@brid,neutral
15,1,0,0,6,2,-6.537722146585691,6.537722146585691,frIlIn,neutral
16,1,10,0,4,1,-4.6035718265932895,4.6035718265932895,st5k,neutral
17,1,1,0,7,2,-4.949458592861207,4.949458592861207,frQstIk,neutral
18,1,7,0,4,2,-4.761900503576938,4.761900503576938,Iz@m,neutral
19,1,0,0,12,4,-9.608258907971793,9.608258907971793,kQmprIntEr@R,neutral
20,1,0,0,7,3,-6.609966660001623,6.609966660001623,s@tIl@R,neutral
21,1,0,0,6,2,-4.977838032234424,4.977838032234424,dIst3b,neutral
22,1,4,0,4,2,-5.252634448506877,5.252634448506877,VnlI,neutral
23,1,0,0,13,4,-9.498955119753512,9.498955119753512,hVsPm2ndlIslI,neutral
24,1,0,0,6,3,-6.787585830468434,6.787585830468434,fIg@r1,neutral
25,1,0,0,8,4,-6.363786741667687,6.363786741667687,QblIg@sI,neutral
26,1,32,1,2,1,-4.545168072598642,4.545168072598642,lu,neutral
27,1,1,0,6,3,-4.782669452829353,4.782669452829353,@d$r7n,neutral
28,1,1,0,7,3,-4.994612381559392,4.994612381559392,n2tm8rI,neutral
29,1,0,0,8,3,-5.7358982756070365,5.7358982756070365,Vnb6dl@R,neutral
30,1,9,2,4,1,-4.496500781476023,4.496500781476023,stim,neutral
31,1,1,1,6,3,-4.786887100887536,4.786887100887536,rufUlI,neutral
32,1,4,1,6,2,-5.208362796271364,5.208362796271364,midj@t,neutral
33,1,12,6,4,1,-4.2346332762837475,4.2346332762837475,d{mp,neutral
34,1,5,2,4,2,-4.274946505469501,4.274946505469501,@trI,neutral
35,1,6,0,6,3,-4.457022365236026,4.457022365236026,tEr@tI,neutral
36,1,1,0,7,3,-5.041277481063513,5.041277481063513,sk6@r@R,neutral
37,1,0,0,9,4,-8.138215760122634,8.138215760122634,vEsp@tIkI,neutral
38,1,0,0,6,2,-4.706403901043788,4.706403901043788,blVSIN,neutral
39,1,7,1,5,2,-4.86145138010049,4.86145138010049,ImEnt,neutral
40,1,3,2,8,4,-4.444339405845363,4.444339405845363,dIbIl@tI,neutral
41,1,4,1,4,2,-4.669282218737255,4.669282218737255,J2n@,neutral
42,1,3,0,5,2,-5.5813984180380505,5.5813984180380505,sup3n,neutral
43,1,0,0,8,4,-5.598069245666616,5.598069245666616,s{n@t@rI,neutral
44,1,0,0,10,3,-5.385629485967586,5.385629485967586,spQtlIsnIs,neutral
45,1,0,0,8,4,-6.222545448237429,6.222545448237429,dQnISI1t,neutral
46,1,0,0,6,2,-5.784856378106671,5.784856378106671,dEfn@R,neutral
47,1,0,0,8,3,-7.771516066585519,7.771516066585519,l2@nmVNk,neutral
48,1,0,2,7,3,-5.167048276643244,5.167048276643244,E_Uk@bP,neutral
49,1,0,0,5,2,-7.222809832860991,7.222809832860991,pQtl$,neutral
50,1,3,1,5,2,-5.023261888002639,5.023261888002639,sk1lI,neutral
51,1,3,0,7,3,-6.208077269808473,6.208077269808473,fQr@tIv,neutral
52,1,0,1,7,3,-4.750465060112557,4.750465060112557,p{r@f@R,neutral
53,1,0,0,5,2,-4.921523953011665,4.921523953011665,fIzQg,neutral
54,1,5,0,4,1,-5.468261639114452,5.468261639114452,mESH,neutral
55,1,0,0,9,4,-8.011711161529607,8.011711161529607,$ltIl{t@R,neutral
56,1,25,0,3,1,-4.6143442980958875,4.6143442980958875,hIk,neutral
57,1,2,0,6,2,-5.619276463998761,5.619276463998761,b{rIst,neutral
58,1,0,0,10,4,-8.53043193761123,8.53043193761123,sQnIkl@r1t,neutral
59,1,1,3,6,2,-4.50810862141904,4.50810862141904,IndVkt,neutral
60,1,0,0,7,3,-5.894657829299408,5.894657829299408,p#kIs@R,neutral
61,1,1,0,8,3,-5.8863562411994215,5.8863562411994215,fErIbr@l,neutral
62,1,0,0,10,3,-5.610561499196722,5.610561499196722,tr{ns@m1SH,neutral
63,1,2,0,5,2,-4.982070289789075,4.982070289789075,fQd@R,neutral
64,1,0,1,5,2,-4.616015079184423,4.616015079184423,dr2@d,neutral
65,1,0,0,11,4,-7.600363652505676,7.600363652505676,stIkjUl1tId,neutral
66,1,2,0,6,2,-5.566271813373052,5.566271813373052,t{r@ns,neutral
67,1,12,5,4,1,-4.160256066641005,4.160256066641005,blQk,neutral
68,1,0,0,10,5,-7.188425656590511,7.188425656590511,Vmp2@tIz@m,neutral
69,1,0,0,9,3,-6.800254531661536,6.800254531661536,st#dVbPju,neutral
70,1,0,0,16,8,-15.517357667128028,15.517357667128028,$T5dQnt7mI_En@rI,neutral
71,1,24,3,3,1,-4.588483166794997,4.588483166794997,lik,neutral
72,1,0,0,8,3,-6.6337647717902275,6.6337647717902275,EndEntId,neutral
73,1,0,0,11,4,-11.495725549964284,11.495725549964284,kw1z#sthUkI,neutral
74,1,0,0,11,4,-5.391285485830181,5.391285485830181,pr@fESH@blI,neutral
75,1,4,1,6,2,-5.360655264260348,5.360655264260348,hIstrI,neutral
76,1,0,0,17,7,-13.870416767588436,13.870416767588436,h5z7rQksIkQksId2z,neutral
77,1,0,0,9,4,-11.644097626208342,11.644097626208342,@b$dw3dlI,neutral
78,1,3,3,7,2,-4.773799847644925,4.773799847644925,Qbst@nt,neutral
79,1,0,1,6,2,-5.339304121034942,5.339304121034942,b2v{lv,neutral
80,1,0,0,11,4,-6.57080089557319,6.57080089557319,kQl@_IstIkP,neutral
81,1,0,0,7,2,-5.400613050573819,5.400613050573819,Ekst@nt,neutral
