,lexicon,neighborhood_size,num_homophones,num_phones,num_sylls_est,prob,surprisal,word,mode
0,1,0,0,9,5,-7.143432462063546,7.143432462063546,gabotamoN,neutral
1,1,0,0,11,6,-8.41186577259065,8.41186577259065,CiCiSiNsiki,neutral
2,1,9,0,5,3,-5.509759465536748,5.509759465536748,mOniN,neutral
3,1,0,0,12,6,-9.066011065481593,9.066011065481593,kakakuSOmESo,neutral
4,1,0,0,17,11,-14.769499777456911,14.769499777456911,buNMaajeNsiNIkure,neutral
5,1,0,0,9,6,-8.261219137638468,8.261219137638468,neNpinioN,neutral
6,1,0,0,13,7,-11.551451996127962,11.551451996127962,tor5NsOSugiSa,neutral
7,1,13,0,3,2,-4.696547053034954,4.696547053034954,Imi,neutral
8,1,0,0,8,4,-5.636256262989654,5.636256262989654,SiyOgaSi,neutral
9,1,0,0,14,8,-12.177613715191226,12.177613715191226,neNIcugekitana,neutral
10,1,0,0,13,8,-11.125201278080896,11.125201278080896,imaSitaobukka,neutral
11,1,27,6,4,2,-4.001155736530802,4.001155736530802,mata,neutral
12,1,1,1,8,5,-5.143586704999741,5.143586704999741,suupaacu,neutral
13,1,0,0,7,4,-5.798078538720704,5.798078538720704,nakaoCO,neutral
14,1,0,0,18,10,-15.463804093465246,15.463804093465246,tOmakeIdaNmiRokuSa,neutral
15,1,0,0,10,6,-7.110424178502088,7.110424178502088,baNbeNteki,neutral
16,1,29,8,4,2,-3.956422412958408,3.956422412958408,Raku,neutral
17,1,0,0,11,6,-7.4438586487121245,7.4438586487121245,tamagoawada,neutral
18,1,3,1,6,3,-4.978424244958259,4.978424244958259,Sisecu,neutral
19,1,25,7,4,2,-3.851648106776328,3.851648106776328,waru,neutral
20,1,18,3,5,3,-4.1225041120324715,4.1225041120324715,koNku,neutral
21,1,4,0,5,3,-9.054315975339097,9.054315975339097,Sirei,neutral
22,1,6,2,5,3,-4.844534970284268,4.844534970284268,iriko,neutral
23,1,0,0,10,6,-8.030633339776484,8.030633339776484,zeNsikumoN,neutral
24,1,0,0,7,4,-6.480063423361424,6.480063423361424,maNriHO,neutral
25,1,17,3,3,2,-4.672017716792116,4.672017716792116,ago,neutral
26,1,0,0,8,5,-5.853283335927741,5.853283335927741,arukiUki,neutral
27,1,2,2,6,3,-4.96224226082727,4.96224226082727,hiragi,neutral
28,1,17,1,4,3,-4.655823284402192,4.655823284402192,oicu,neutral
29,1,0,0,8,5,-6.515796035397715,6.515796035397715,saNmeNr2,neutral
30,1,0,0,11,6,-9.847409064075846,9.847409064075846,udetok2sage,neutral
31,1,16,4,5,3,-3.9927809141471697,3.9927809141471697,koNto,neutral
32,1,2,0,6,4,-5.100258198858909,5.100258198858909,tearai,neutral
33,1,1,0,5,3,-6.590601587385356,6.590601587385356,hOzON,neutral
34,1,8,0,4,3,-4.801617108769317,4.801617108769317,ok1N,neutral
35,1,2,0,5,4,-5.446613194998469,5.446613194998469,giNEI,neutral
36,1,8,0,5,3,-5.826518184665313,5.826518184665313,yaNCi,neutral
37,1,3,0,5,3,-6.640882851683288,6.640882851683288,yoIri,neutral
38,1,0,0,11,7,-10.32442197359617,10.32442197359617,GuukaNzaNsi,neutral
39,1,0,0,11,7,-11.400058336837146,11.400058336837146,ihaidaisEka,neutral
40,1,0,0,10,5,-8.331090998294812,8.331090998294812,hibaSikara,neutral
41,1,10,0,4,3,-4.713276825162971,4.713276825162971,oNjO,neutral
42,1,0,0,15,9,-10.445779785732448,10.445779785732448,oputoeDukESikkO,neutral
43,1,3,1,5,3,-4.564282508442949,4.564282508442949,Kadii,neutral
