,lexicon,neighborhood_size,num_homophones,num_phones,num_sylls_est,prob,surprisal,word,mode
0,1,1,1,5,4,-4.391141629738995,4.391141629738995,iCiIN,anti_homophones
1,1,1,0,6,4,-6.041062765990102,6.041062765990102,giISiN,anti_homophones
2,1,0,0,17,10,-17.91035106210352,17.91035106210352,mimapaNbeddopairo,anti_homophones
3,1,0,0,7,4,-6.493044728098899,6.493044728098899,ikaneru,anti_homophones
4,1,0,0,15,9,-12.241129224690262,12.241129224690262,kaiCuudaNCiroki,anti_homophones
5,1,0,0,11,6,-8.514854579623451,8.514854579623451,fujuNbitESa,anti_homophones
6,1,24,3,4,2,-4.14098488024116,4.14098488024116,hEka,anti_homophones
7,1,0,0,8,5,-7.011093494479458,7.011093494479458,asaaroku,anti_homophones
8,1,2,0,6,4,-5.165216332440185,5.165216332440185,iCiISi,anti_homophones
9,1,0,0,10,5,-8.40938171007998,8.40938171007998,nosamagoya,anti_homophones
10,1,0,0,14,8,-12.38850270279725,12.38850270279725,teNmonimaiSita,anti_homophones
11,1,7,1,5,3,-4.560546563945202,4.560546563945202,sarae,anti_homophones
12,1,0,0,9,5,-7.280858768648536,7.280858768648536,supiitEru,anti_homophones
13,1,23,5,4,2,-3.1687086821867867,3.1687086821867867,Koku,anti_homophones
14,1,0,0,9,6,-7.571984768596396,7.571984768596396,YuugakuyO,anti_homophones
15,1,10,1,4,2,-4.689290215603619,4.689290215603619,mEga,anti_homophones
16,1,6,0,7,4,-5.271529286866147,5.271529286866147,kirikaN,anti_homophones
17,1,21,2,5,3,-4.113089509385248,4.113089509385248,SikeN,anti_homophones
18,1,2,0,6,4,-5.218308757112239,5.218308757112239,asatto,anti_homophones
19,1,11,1,4,2,-4.867105407170653,4.867105407170653,s2ga,anti_homophones
20,1,0,0,8,4,-6.5327942783564446,6.5327942783564446,KuutisSu,anti_homophones
21,1,5,2,5,3,-4.344666165179088,4.344666165179088,Ogata,anti_homophones
22,1,21,1,5,3,-4.321772875156265,4.321772875156265,sakku,anti_homophones
23,1,8,1,5,3,-5.094260198957793,5.094260198957793,nidai,anti_homophones
24,1,0,0,13,7,-10.940523373865007,10.940523373865007,sOkOkahOmuUmu,anti_homophones
25,1,1,0,6,3,-5.558130925253441,5.558130925253441,gobuto,anti_homophones
26,1,0,0,8,5,-6.64304582908518,6.64304582908518,CiNpuroN,anti_homophones
27,1,10,0,6,3,-5.01907251069718,5.01907251069718,kiSiki,anti_homophones
28,1,12,1,6,4,-4.262080404134337,4.262080404134337,naNneN,anti_homophones
29,1,0,0,17,9,-11.495351987178964,11.495351987178964,Kuubucumunisutemu,anti_homophones
30,1,32,1,4,2,-4.184768675851941,4.184768675851941,SOkO,anti_homophones
31,1,0,0,7,4,-5.8374813319040335,5.8374813319040335,wagahai,anti_homophones
32,1,3,0,6,3,-5.357367382553445,5.357367382553445,kasumi,anti_homophones
33,1,3,1,6,3,-4.921832860037016,4.921832860037016,Cosaku,anti_homophones
34,1,3,0,5,3,-4.9373840685885995,4.9373840685885995,juNrE,anti_homophones
35,1,0,0,7,4,-8.33727954265277,8.33727954265277,Kuuk1ko,anti_homophones
36,1,1,0,7,4,-5.6801125389628355,5.6801125389628355,origoto,anti_homophones
37,1,30,1,2,2,-4.620104896462777,4.620104896462777,iI,anti_homophones
38,1,3,0,8,4,-5.787828493456411,5.787828493456411,fukuSoku,anti_homophones
39,1,0,0,27,16,-24.73241822232128,24.73241822232128,purOtiNgubuNriidamadehaImaI,anti_homophones
40,1,0,0,10,5,-8.096057094908582,8.096057094908582,deSitaSiki,anti_homophones
41,1,0,0,11,6,-9.157336888635488,9.157336888635488,karisuteNpi,anti_homophones
42,1,5,0,6,3,-5.0312629293231135,5.0312629293231135,CiCiku,anti_homophones
