,lexicon,neighborhood_size,num_homophones,num_phones,num_sylls_est,prob,surprisal,word,mode
0,1,4,1,4,1,-5.143541884589584,5.143541884589584,m#mz,anti_homophones
1,1,2,0,9,2,-5.300352903924764,5.300352903924764,r#ftsm@nt,anti_homophones
2,1,1,0,7,2,-7.424293519899858,7.424293519899858,pr{vHIN,anti_homophones
3,1,0,0,8,3,-5.874928452580291,5.874928452580291,lEt@bQks,anti_homophones
4,1,0,0,10,4,-5.2301576499461975,5.2301576499461975,mQn@lQ_IkP,anti_homophones
5,1,6,1,4,2,-4.617814466725172,4.617814466725172,s{vI,anti_homophones
6,1,1,0,7,2,-4.706164865439494,4.706164865439494,blVdlIs,anti_homophones
7,1,0,0,9,3,-6.530543098212705,6.530543098212705,krudISnIs,anti_homophones
8,1,0,0,8,3,-6.959714705929866,6.959714705929866,k{Jfr1@l,anti_homophones
9,1,5,1,5,2,-5.113697776648361,5.113697776648361,p@r1t,anti_homophones
10,1,10,1,6,3,-4.343797102969467,4.343797102969467,tIk@lI,anti_homophones
11,1,15,1,4,1,-4.305419822116117,4.305419822116117,stVf,anti_homophones
12,1,0,0,8,3,-8.152676025511678,8.152676025511678,Vnkl{NkI,anti_homophones
13,1,0,0,11,4,-8.54117564859694,8.54117564859694,6tsm#kIt@bP,anti_homophones
14,1,0,0,11,5,-7.778245941316584,7.778245941316584,_I5lEkjUl@R,anti_homophones
15,1,0,0,9,3,-8.043580306719285,8.043580306719285,sInklusId,anti_homophones
16,1,0,0,9,3,-10.325222211838442,10.325222211838442,hEks{gn7R,anti_homophones
17,1,6,0,5,2,-4.794159621893152,4.794159621893152,m{dlI,anti_homophones
18,1,0,1,7,2,-4.604646205197744,4.604646205197744,n1mdrQp,anti_homophones
19,1,1,0,6,3,-5.663473682732837,5.663473682732837,ElI_It,anti_homophones
20,1,5,0,4,1,-5.427242128648047,5.427242128648047,k5ps,anti_homophones
21,1,29,1,2,1,-4.544119537552856,4.544119537552856,f2,anti_homophones
22,1,0,0,13,5,-8.828326078169354,8.828326078169354,hIp@p2tfUlnIs,anti_homophones
23,1,0,0,8,3,-5.6380462275788865,5.6380462275788865,ImjUl1SH,anti_homophones
24,1,0,0,12,5,-7.971531012471601,7.971531012471601,Qn@r@nmEnS@s,anti_homophones
25,1,1,0,9,3,-5.230435562385848,5.230435562385848,s@fISHtlI,anti_homophones
26,1,13,1,4,1,-4.300605298259556,4.300605298259556,brI_,anti_homophones
27,1,1,1,5,2,-4.911552496906636,4.911552496906636,k{nQt,anti_homophones
28,1,1,1,7,2,-4.939878384290749,4.939878384290749,prQvqns,anti_homophones
29,1,3,2,6,2,-5.376164738812389,5.376164738812389,k{mp@n,anti_homophones
30,1,7,1,4,1,-4.438964252933799,4.438964252933799,tIpP,anti_homophones
31,1,0,0,11,4,-9.92146332053211,9.92146332053211,k@mEndm@n1t,anti_homophones
32,1,1,1,6,2,-4.421564346918613,4.421564346918613,h7r@ns,anti_homophones
33,1,3,1,6,2,-5.015706574698084,5.015706574698084,dVmnIs,anti_homophones
34,1,0,0,6,3,-6.045921139052304,6.045921139052304,{l_IlI,anti_homophones
35,1,3,1,6,2,-4.6624437297044645,4.6624437297044645,h#tlIs,anti_homophones
36,1,0,0,11,4,-8.277789305796537,8.277789305796537,Ink@ntr{pSu,anti_homophones
37,1,4,1,5,2,-4.724814793777636,4.724814793777636,rInju,anti_homophones
38,1,1,0,6,3,-7.427043376406099,7.427043376406099,f$duIz,anti_homophones
39,1,2,0,6,2,-5.8768754729359385,5.8768754729359385,@tEsHt,anti_homophones
40,1,0,0,7,2,-5.052317182997963,5.052317182997963,krQsw$k,anti_homophones
41,1,2,0,6,3,-6.6028760620149765,6.6028760620149765,2s@l1d,anti_homophones
42,1,28,0,3,1,-4.579494872943517,4.579494872943517,k5d,anti_homophones
43,1,2,0,7,3,-5.517177683351631,5.517177683351631,EndIdlI,anti_homophones
44,1,0,0,9,3,-7.467068206687651,7.467068206687651,w3dp8r@nt,anti_homophones
45,1,0,0,10,4,-6.033946845175201,6.033946845175201,njum@rQnIk,anti_homophones
46,1,24,0,3,1,-4.941107991282756,4.941107991282756,blI,anti_homophones
47,1,2,1,5,2,-4.9201482448581135,4.9201482448581135,Vnm1d,anti_homophones
48,1,1,0,8,2,-9.2888224717088,9.2888224717088,g2ngr1SH,anti_homophones
49,1,3,0,6,2,-4.884511188449552,4.884511188449552,swEtIN,anti_homophones
50,1,4,0,4,1,-4.738047496301701,4.738047496301701,l5kP,anti_homophones
51,1,2,0,7,2,-5.871933163807579,5.871933163807579,m{ndr@l,anti_homophones
52,1,0,1,8,2,-6.895984810582634,6.895984810582634,hEdsprEd,anti_homophones
53,1,1,1,7,3,-4.935398422153478,4.935398422153478,d2@gn5z,anti_homophones
54,1,11,1,4,1,-4.231361897856201,4.231361897856201,sp1s,anti_homophones
55,1,0,0,7,3,-9.104604180037033,9.104604180037033,hUdEnS@,anti_homophones
56,1,1,0,6,2,-5.33050875927918,5.33050875927918,bVNh5l,anti_homophones
57,1,3,0,10,3,-6.059014694705956,6.059014694705956,p1stfUlnIs,anti_homophones
58,1,0,0,13,4,-12.5617664160012,12.5617664160012,fISw2twQdP@RR,anti_homophones
59,1,0,0,7,3,-6.39049899316347,6.39049899316347,b1k@rIN,anti_homophones
60,1,7,0,6,2,-5.495374144356503,5.495374144356503,l2z1SH,anti_homophones
61,1,0,0,8,3,-5.850079694990484,5.850079694990484,prIv{lju,anti_homophones
62,1,8,0,5,2,-4.825801002674448,4.825801002674448,{rIst,anti_homophones
63,1,0,0,9,4,-6.742874379260465,6.742874379260465,w2tT$nInI,anti_homophones
64,1,0,0,11,4,-6.995852121178641,6.995852121178641,mIsn1kIdnIs,anti_homophones
65,1,0,0,10,4,-8.533441659794146,8.533441659794146,prit@mINg5,anti_homophones
66,1,7,1,4,1,-5.111480191298192,5.111480191298192,d1SH,anti_homophones
67,1,0,0,8,3,-8.266736017323527,8.266736017323527,grIzVmpI,anti_homophones
68,1,1,0,6,2,-6.130286466137104,6.130286466137104,p@tjuk,anti_homophones
69,1,0,0,14,5,-12.315266588745917,12.315266588745917,sn8Rr5m{gnIf2d,anti_homophones
70,1,0,0,7,2,-6.752920980346184,6.752920980346184,drimw8R,anti_homophones
71,1,0,0,13,4,-9.031160845326744,9.031160845326744,fIl@strQNlIst,anti_homophones
72,1,0,0,10,4,-8.673800155457474,8.673800155457474,dIp5l@r4dz,anti_homophones
73,1,0,0,7,2,-4.979549910104197,4.979549910104197,fl@m1SH,anti_homophones
74,1,2,1,4,2,-4.832036500512622,4.832036500512622,s@v1,anti_homophones
75,1,6,1,4,1,-4.779053393098417,4.779053393098417,J1sH,anti_homophones
76,1,0,0,10,3,-6.470742951564451,6.470742951564451,pQtb6ndlIs,anti_homophones
77,1,0,0,8,3,-4.742371548295408,4.742371548295408,f$mjUl1t,anti_homophones
78,1,1,0,5,1,-4.930862903928055,4.930862903928055,vEstP,anti_homophones
79,1,2,0,6,3,-4.88763987403769,4.88763987403769,TIN@mI,anti_homophones
80,1,0,0,11,4,-8.125646725380673,8.125646725380673,kr5kQNg5liz,anti_homophones
81,1,0,0,9,3,-6.159499954052045,6.159499954052045,brIkjUl@R,anti_homophones
82,1,0,0,9,3,-5.77552428007025,5.77552428007025,pridIstIk,anti_homophones
83,1,8,1,4,1,-4.65620141700925,4.65620141700925,drVb,anti_homophones
84,1,0,0,11,4,-12.07680938186898,12.07680938186898,SEdl{kt1kIN,anti_homophones
85,1,1,0,5,2,-4.955160617551876,4.955160617551876,r2plI,anti_homophones
86,1,4,1,6,2,-4.758376084850431,4.758376084850431,bruz@R,anti_homophones
87,1,0,0,7,2,-7.622500491331493,7.622500491331493,sluswun,anti_homophones
88,1,4,1,6,2,-5.43657726155148,5.43657726155148,ridINz,anti_homophones
89,1,0,0,9,2,-11.060075830209238,11.060075830209238,dVmINgPnd,anti_homophones
90,1,0,1,6,2,-5.371442551897981,5.371442551897981,rIm1nz,anti_homophones
91,1,9,2,4,1,-4.16456255550308,4.16456255550308,spEl,anti_homophones
92,1,1,0,5,2,-4.818946914080332,4.818946914080332,fQpIS,anti_homophones
93,1,0,0,7,2,-9.664195292674576,9.664195292674576,smVgwVt,anti_homophones
94,1,0,0,13,5,-11.180068569501902,11.180068569501902,VnrIm{ndr1kIN,anti_homophones
95,1,0,0,11,4,-12.232946132325472,12.232946132325472,lQNsVpr2nIs,anti_homophones
96,1,25,2,2,1,-4.546469002177823,4.546469002177823,h6,anti_homophones
97,1,13,1,4,1,-3.936490656568797,3.936490656568797,krQs,anti_homophones
98,1,0,0,15,6,-10.973972279110003,10.973972279110003,rIdrEstImjUl1tI,anti_homophones
99,1,2,0,5,2,-6.645454661302329,6.645454661302329,2b$lz,anti_homophones
100,1,3,0,7,3,-4.877540806830413,4.877540806830413,5dj@slI,anti_homophones
101,1,0,0,20,8,-15.029315314553463,15.029315314553463,k@l2d@skQpIkPmVmIfIn,anti_homophones
102,1,1,0,6,2,-5.886842321859769,5.886842321859769,b{kb$n,anti_homophones
103,1,30,1,3,1,-4.57100458709105,4.57100458709105,bVs,anti_homophones
104,1,0,0,7,3,-8.018400791410032,8.018400791410032,QbjUtIv,anti_homophones
105,1,1,1,7,3,-4.884396722969236,4.884396722969236,frQTIlI,anti_homophones
106,1,0,0,10,3,-8.148200861053231,8.148200861053231,skr5lw3km@,anti_homophones
107,1,3,0,5,2,-6.763146601412309,6.763146601412309,d@m{n,anti_homophones
108,1,0,0,8,3,-7.247182315887434,7.247182315887434,s$dVNg@R,anti_homophones
109,1,3,1,6,2,-4.926290211215203,4.926290211215203,s5l@bP,anti_homophones
110,1,0,0,10,3,-7.720637977367028,7.720637977367028,mjunISHzIz,anti_homophones
111,1,0,1,6,2,-5.353152703425346,5.353152703425346,b{kwUd,anti_homophones
112,1,0,0,7,3,-5.337000557325788,5.337000557325788,f{tjU1t,anti_homophones
113,1,1,0,6,2,-5.369412081957512,5.369412081957512,lINkVp,anti_homophones
114,1,0,0,11,4,-6.18424448679368,6.18424448679368,prQfIs$r7nt,anti_homophones
115,1,8,1,4,1,-4.606008934331682,4.606008934331682,plVk,anti_homophones
116,1,11,1,5,2,-4.945576633403358,4.945576633403358,stVnI,anti_homophones
117,1,0,0,8,3,-6.831671373880077,6.831671373880077,nQnS@n@R,anti_homophones
118,1,1,0,9,4,-6.189138214251167,6.189138214251167,tEs@lt#n@,anti_homophones
119,1,0,0,14,6,-7.280944423445664,7.280944423445664,rEprIdQmIn@slI,anti_homophones
120,1,0,0,10,5,-7.038588199744536,7.038588199744536,s6@kr6dIlI,anti_homophones
121,1,0,1,7,3,-5.091336230810853,5.091336230810853,f$s2Tj@,anti_homophones
122,1,0,0,12,5,-6.218585361784258,6.218585361784258,rEklIstIk@lI,anti_homophones
123,1,1,0,6,2,-5.022439190318053,5.022439190318053,t2br1t,anti_homophones
124,1,0,0,11,5,-9.123635099903963,9.123635099903963,s2@ntIvIz@m,anti_homophones
125,1,2,0,7,2,-7.482797309149889,7.482797309149889,rIprEsP,anti_homophones
126,1,1,0,7,3,-5.075947806500974,5.075947806500974,bEnIf@R,anti_homophones
127,1,3,1,7,3,-4.81040314057517,4.81040314057517,mInIz@m,anti_homophones
128,1,1,0,9,3,-5.4546542533096005,5.4546542533096005,tjub@r@ns,anti_homophones
129,1,1,0,8,3,-4.862286910247139,4.862286910247139,rIsES@nP,anti_homophones
130,1,16,0,5,2,-4.633721555099122,4.633721555099122,mQk@R,anti_homophones
131,1,4,0,6,2,-4.937240543744191,4.937240543744191,mVl7nd,anti_homophones
132,1,40,1,3,1,-4.5426777849903,4.5426777849903,kQn,anti_homophones
133,1,0,0,6,2,-4.991151105120222,4.991151105120222,sk2l#k,anti_homophones
134,1,0,0,8,4,-6.112338084920475,6.112338084920475,sIl{bIlI,anti_homophones
135,1,5,1,4,1,-4.744264283617261,4.744264283617261,t1lz,anti_homophones
136,1,2,0,8,3,-5.562315573681248,5.562315573681248,frut@blI,anti_homophones
137,1,0,0,8,3,-10.107514407067653,10.107514407067653,w$lnIsIs,anti_homophones
138,1,0,0,7,3,-5.823182198105251,5.823182198105251,sIsid@R,anti_homophones
139,1,5,0,5,2,-4.868134725307604,4.868134725307604,k{n@d,anti_homophones
140,1,1,2,6,3,-4.8739452864493975,4.8739452864493975,wID@rI,anti_homophones
141,1,1,0,7,3,-5.337087085801337,5.337087085801337,5d@lIst,anti_homophones
142,1,4,0,6,2,-5.286233773228423,5.286233773228423,sVnd@R,anti_homophones
143,1,0,0,8,3,-6.538389290704754,6.538389290704754,k@pUtnIs,anti_homophones
144,1,1,0,6,2,-4.918801880345233,4.918801880345233,prIv1l,anti_homophones
145,1,8,1,4,1,-5.30740202609534,5.30740202609534,vElv,anti_homophones
146,1,1,0,7,2,-6.799926466635881,6.799926466635881,hVmpb{t,anti_homophones
147,1,0,0,8,3,-8.048005133922334,8.048005133922334,VnprIkQz,anti_homophones
148,1,16,1,3,1,-4.568483063235649,4.568483063235649,vQl,anti_homophones
149,1,2,0,6,2,-6.493675002058434,6.493675002058434,fQzmIk,anti_homophones
150,1,0,0,13,5,-10.108822706601455,10.108822706601455,t3nm{n@l2z1SH,anti_homophones
