,lexicon,neighborhood_size,num_homophones,num_phones,num_sylls_est,prob,surprisal,word,mode
0,1,0,0,8,4,-7.759133244434292,7.759133244434292,&nlW@rIS,neutral
1,1,0,0,14,5,-8.694001297539687,8.694001297539687,=ytozYnkr&Nk@n,neutral
2,1,0,2,5,3,-5.100297332230576,5.100297332230576,n&iv@,neutral
3,1,3,0,5,2,-6.460636332736778,6.460636332736778,zEmz@,neutral
4,1,0,0,9,3,-5.9002841013006675,5.9002841013006675,zEksIsmUs,neutral
5,1,0,1,7,2,-4.090779602221076,4.090779602221076,progr&m,neutral
6,1,1,0,6,2,-5.718165305478987,5.718165305478987,ErbrWt,neutral
7,1,0,2,6,2,-4.490896997671047,4.490896997671047,g@Sm&k,neutral
8,1,0,0,9,4,-6.16244240004366,6.16244240004366,provi&tur,neutral
9,1,0,0,13,4,-12.645005436931958,12.645005436931958,denbanStrOsUN,neutral
10,1,1,0,9,3,-5.655062483346566,5.655062483346566,SE=barkWt,neutral
11,1,0,0,16,8,-12.920980103813978,12.920980103813978,Unt@rmona=iolOn@,neutral
12,1,0,0,15,5,-10.774621359831928,10.774621359831928,InzEktglWxlIx@n,neutral
13,1,0,0,7,2,-4.337109399327444,4.337109399327444,varh&ft,neutral
14,1,0,2,8,3,-4.931381214329479,4.931381214329479,yb@rSpil,neutral
15,1,0,0,8,3,-5.578437118546766,5.578437118546766,m&gIst@r,neutral
16,1,0,0,13,5,-8.401917278225822,8.401917278225822,k&skofEsorInt,neutral
17,1,10,4,4,1,-3.9720830630676973,3.9720830630676973,t&n=,neutral
18,1,0,0,15,7,-12.366400421280854,12.366400421280854,=u&l@rlos=enir@,neutral
19,1,0,0,11,4,-8.757481726490212,8.757481726490212,tad@lbrEx@n,neutral
20,1,6,1,7,3,-4.705007344664201,4.705007344664201,&ktir@n,neutral
21,1,0,0,8,3,-7.153444513731287,7.153444513731287,fErnIxku,neutral
22,1,4,13,5,1,-3.4395113014301377,3.4395113014301377,St&nt,neutral
23,1,0,0,8,3,-5.386853442635988,5.386853442635988,vEtlXfIx,neutral
24,1,0,0,16,7,-8.284463925337425,8.284463925337425,fOlt&merik&sir@n,neutral
25,1,0,0,18,7,-15.487693268864962,15.487693268864962,Bffar=on@nminIstIn,neutral
26,1,7,0,4,2,-5.400028357015893,5.400028357015893,diz@,neutral
27,1,5,1,6,2,-4.456742784981346,4.456742784981346,SvWn@n,neutral
28,1,0,0,22,6,-11.411398287713263,11.411398287713263,S9k@l&rbW=rExtm9sIxkWt,neutral
29,1,0,0,10,3,-7.413301410658829,7.413301410658829,&nh7rbyr@n,neutral
30,1,14,11,4,2,-3.6645658772679224,3.6645658772679224,eb@n,neutral
31,1,0,1,9,2,-4.717766376719221,4.717766376719221,zElpstlos,neutral
32,1,0,0,6,2,-5.328467791343908,5.328467791343908,v&ShBs,neutral
33,1,0,0,10,4,-8.048196084789216,8.048196084789216,=uf&sbir@n,neutral
34,1,0,0,9,3,-6.465284508231997,6.465284508231997,mEsk&ld@n,neutral
35,1,0,1,7,3,-4.635988902130465,4.635988902130465,gl&=ion,neutral
36,1,0,0,12,5,-8.200507945222174,8.200507945222174,hWdIn@rp&pir,neutral
37,1,0,0,11,5,-8.810395514586762,8.810395514586762,ES@SlXnIgIS,neutral
38,1,2,2,7,3,-5.31079859388695,5.31079859388695,BskEm@n,neutral
39,1,0,0,12,4,-12.247124604500273,12.247124604500273,gutglasblOn@,neutral
40,1,0,0,11,4,-7.872746988474337,7.872746988474337,zEksIstorIS,neutral
41,1,1,1,5,2,-4.576711720332104,4.576711720332104,l&tWn,neutral
42,1,0,0,13,5,-9.41354321772772,9.41354321772772,fErhep&m@nbux,neutral
43,1,0,0,7,2,-6.173336717968257,6.173336717968257,SpashBs,neutral
44,1,0,0,7,2,-5.131527240588722,5.131527240588722,nebul7s,neutral
45,1,1,0,6,2,-6.262871454466453,6.262871454466453,lWxnUN,neutral
46,1,0,2,8,3,-4.528573301745577,4.528573301745577,EntzE=@n,neutral
47,1,7,3,6,2,-4.281777313397941,4.281777313397941,trBb@n,neutral
48,1,0,0,7,2,-5.2076032050586,5.2076032050586,b@StrIx,neutral
49,1,1,0,7,3,-6.7371227037401535,6.7371227037401535,g/tIg@n,neutral
50,1,0,0,5,2,-5.916064285954241,5.916064285954241,b@Sup,neutral
51,1,2,1,5,2,-4.9632596366662725,4.9632596366662725,SpWx@,neutral
52,1,21,3,4,1,-3.8119739330841798,3.8119739330841798,v&nt,neutral
53,1,0,1,5,2,-4.326901305722275,4.326901305722275,hinWn,neutral
54,1,0,0,18,6,-14.176186404580163,14.176186404580163,&rkverkriksEn=iEn=,neutral
55,1,0,0,14,4,-8.991717083515004,8.991717083515004,vErzit9nsk&rt@,neutral
56,1,0,0,10,3,-7.424936374957378,7.424936374957378,SpUndIskUs,neutral
57,1,0,0,10,4,-7.46102237723366,7.46102237723366,Unt@rzator,neutral
58,1,0,0,7,1,-7.020609979331068,7.020609979331068,r9txt@n,neutral
59,1,7,1,7,3,-4.390274304478974,4.390274304478974,k&rir@n,neutral
60,1,1,2,5,2,-3.9021231281268056,3.9021231281268056,vonUN,neutral
61,1,0,0,8,3,-5.625999121300324,5.625999121300324,v&s@rhut,neutral
62,1,0,0,15,6,-14.579896632926465,14.579896632926465,fillWpWzUs=ir@n,neutral
63,1,0,0,11,5,-7.039398742952041,7.039398742952041,BfWn&nd@rBm,neutral
64,1,0,0,6,3,-6.430260429799976,6.430260429799976,aprior,neutral
65,1,0,0,19,7,-11.017687958374761,11.017687958374761,g@trWd@StX@rUNsf9Ix,neutral
66,1,0,0,14,6,-8.916978791501059,8.916978791501059,hErUmkrWslini@,neutral
67,1,0,1,7,3,-5.141791281019776,5.141791281019776,BsdB@rn,neutral
68,1,0,0,7,3,-5.609001217805908,5.609001217805908,fid@lUN,neutral
69,1,0,0,8,3,-7.049638734778172,7.049638734778172,gErb@gIn,neutral
70,1,0,0,20,6,-13.655169484924896,13.655169484924896,fErvItv@rSpilStrebUN,neutral
71,1,0,1,5,2,-4.602119967670925,4.602119967670925,rUsIS,neutral
72,1,0,0,12,4,-7.925777824221668,7.925777824221668,tBfbENlIxkWt,neutral
73,1,0,0,8,3,-6.819692674960292,6.819692674960292,fat@rdIx,neutral
74,1,0,0,6,2,-5.671352822338655,5.671352822338655,bUdrIx,neutral
75,1,1,0,7,3,-6.883171961787213,6.883171961787213,&xtb&N@,neutral
76,1,0,0,9,3,-7.705508615652417,7.705508615652417,Smaxfib@r,neutral
77,1,1,0,10,3,-8.058022294606662,8.058022294606662,SEmp@r&t7r,neutral
78,1,0,0,13,4,-8.23611990175283,8.23611990175283,SprEx@nbrud@l,neutral
79,1,4,3,7,3,-4.529762835986788,4.529762835986788,BsrWs@n,neutral
80,1,3,0,7,3,-5.256182426795554,5.256182426795554,zXb@rUN,neutral
81,1,0,1,5,3,-5.2257546495023925,5.2257546495023925,zo&re,neutral
82,1,1,3,4,1,-3.947721534981177,3.947721534981177,gryn,neutral
83,1,1,0,6,2,-4.6613741889511955,4.6613741889511955,tubErk,neutral
84,1,1,1,6,2,-5.12763391062159,5.12763391062159,bONbON,neutral
85,1,0,0,9,3,-6.866926326224016,6.866926326224016,v&nd@rlon,neutral
86,1,4,0,8,3,-4.669686169892189,4.669686169892189,&pzIxtIx,neutral
87,1,0,0,10,3,-6.021420682131932,6.021420682131932,fErSvInd@r,neutral
88,1,2,0,6,2,-4.656358751118153,4.656358751118153,zib@nt,neutral
89,1,1,2,6,2,-4.333751447332087,4.333751447332087,pErl@n,neutral
90,1,0,0,11,4,-9.469114729121774,9.469114729121774,rOlStrEkUN@,neutral
91,1,0,0,5,1,-4.807827444344369,4.807827444344369,StOrx,neutral
92,1,9,0,5,2,-5.2397781120223135,5.2397781120223135,zIr@n,neutral
93,1,0,0,7,2,-6.024212790126472,6.024212790126472,Starbar,neutral
94,1,0,0,11,5,-8.6822717853413,8.6822717853413,molad@nEn@n,neutral
95,1,0,0,19,6,-11.64596146799788,11.64596146799788,&mnEstvIntflYsIxkWt,neutral
96,1,0,0,4,2,-6.750871046807709,6.750871046807709,=uXk,neutral
97,1,2,4,6,2,-4.151538978802625,4.151538978802625,StX@rn,neutral
98,1,6,1,3,1,-4.721193232625845,4.721193232625845,h&s,neutral
99,1,0,0,6,2,-5.949828371438761,5.949828371438761,dUrx@n,neutral
100,1,0,0,6,2,-7.782589900916992,7.782589900916992,zarl&k,neutral
101,1,0,0,25,9,-16.173543824311665,16.173543824311665,fErzUm8=yprioritfErtrag@r,neutral
